X,Y,OBJECTID,Inventory_Date,Species,DBH,Condition,TreeHeight,CrownWidthNS,CrownWidthEW,CollectedBy,Notes,CrownBaseHeight,GlobalID,StaffReview,created_user,created_date,last_edited_user,last_edited_date,UserID,Structural_Value,Carbon_Storage_lb,Carbon_Storage_value,Carbon_Sequestration_lb,Carbon_Sequestration_value,Stormwater_ft,Stormwater_value,Pollution_Removal_value,Pollution_Removal_oz,Total_Annual_Benefits,Family,Genus,Common_name,Genus_species,Functional_type,Size,Native,Edible,Nuisance,Origin,Species_factoid,PropertyID
-13652232.3450536,5695341.63692696,555170,2019/07/20 00:00:00+00,QURU,38.8,Fair,97,67,96,staff,,4,{E4CA3CDD-1DBF-42C0-BB69-FBF34DC4D928},,bianca.dolan,2019/07/20 21:42:04+00,PKJOSHUA,2024/08/20 21:52:30+00,18528,19032.6,10035.4,650.93,119.6,7.76,208,13.9,25.26,55.9,46.92,Fagaceae,Quercus,northern red oak,Quercus rubra,BD,L,No,,,"North America - eastern Canada and eastern USA from the eastern edge of the Great Plains east to the Atlantic and south to Alabama, Georgia and Arkansas",Acorns take two years to mature and are an important food source for wildlife.,852
-13652088.7395557,5695155.17170836,555171,2019/07/20 00:00:00+00,PLOC,22.1,Poor,56,54,50,staff,,8,{DAB1BFC2-8057-4CFA-A3BC-516654547B96},,lizzie.sords,2019/07/20 22:04:25+00,PKJOSHUA,2024/08/20 21:52:30+00,18529,1993.93,2423.9,157.22,16.6,1.08,130.9,8.75,15.9,35.2,25.73,Platanaceae,Platanus,American sycamore,Platanus occidentalis,BD,L,No,,,North America - Texas to Maine,"Smooth, gray to white mottled bark, common in its native range, is less common in Portland where bark remains rough, brown, and plated.",852
-13652186.2257286,5695374.85569445,555172,2019/07/20 00:00:00+00,GIBI,22.4,Fair,67,56,48,staff,,5,{30420299-9880-4F9E-8B86-B2D5697414A6},,bianca.dolan,2019/07/20 22:19:41+00,PKJOSHUA,2024/08/20 21:52:30+00,18530,6141.02,2475.6,160.58,50.6,3.28,86.9,5.81,10.56,23.4,19.65,Ginkgoaceae,Ginkgo,ginkgo,Ginkgo biloba,BD,L,No,,,Asia - China,"Fan shaped leaves. Male and females are separate trees. Fruit is called ""nature's stink bomb.""",852
-13652178.3636118,5695378.37263543,555173,2019/07/20 00:00:00+00,CEDE,41.8,Fair,87,66,58,staff,,4,{2DEC83ED-BCCF-473F-8551-5DE6C4FD68C7},,bianca.dolan,2019/07/20 22:32:50+00,PKJOSHUA,2024/08/20 21:52:30+00,18531,15105.79,4962,321.85,48.7,3.16,210.4,14.06,25.55,56.6,42.77,Pinaceae,Cedrus,deodar cedar,Cedrus deodara,CE,L,No,,,"Asia - the Himalayas, including Pakistan, northern India, Nepal and Afghanistan","Evergreen tree averaging between 40–70' in height; straight trunk and swooping horizontal branches.",852
-13652128.994175,5695386.79265652,555174,2019/07/20 00:00:00+00,SEGI,44.3,Fair,96,32,29,staff,,6,{3C75BDA7-6392-4402-8AF0-E399D6EC91E1},,lizzie.sords,2019/07/20 22:35:13+00,PKJOSHUA,2024/08/20 21:52:30+00,18532,16359.69,5559.6,360.62,53.9,3.5,60.3,4.03,7.32,16.2,14.85,Cupressaceae,Sequoiadendron,giant sequoia,Sequoiadendron giganteum,CE,L,No,,,North America - California in the Sierra Nevada,"World's largest tree by volume. Can live over 2,000 years.",852
-13652132.3122651,5695157.86455052,555569,2019/07/20 00:00:00+00,PLAC,20.9,Fair,56,51,57,staff,,6,{E3D91EC2-7B9F-48B7-B43C-AC3B0E90D8D9},,lizzie.sords,2019/07/20 21:47:12+00,PKJOSHUA,2024/08/20 21:52:30+00,18533,5196.18,2079.1,134.86,45.6,2.96,135.1,9.03,16.4,36.3,28.39,Platanaceae,Platanus,London plane tree,Platanus x acerifolia,BD,L,No,,,Europe-North America - a hybrid between Platanus occidentalis from the eastern USA and P. orientalis from Europe,Older trees develop bumps on their trunk that look make the bark look like dripping candle wax.,852
-13652226.9576596,5695359.02570459,555570,2019/07/20 00:00:00+00,QURU,52.6,Fair,99,89,72,staff,,6,{3D562C12-A10E-41D9-B95A-6001AD4543F9},,bianca.dolan,2019/07/20 21:48:23+00,PKJOSHUA,2024/08/20 21:52:30+00,18534,28220.6,16534.7,1072.5,27.6,1.79,202.9,13.56,24.64,54.6,39.99,Fagaceae,Quercus,northern red oak,Quercus rubra,BD,L,No,,,"North America - eastern Canada and eastern USA from the eastern edge of the Great Plains east to the Atlantic and south to Alabama, Georgia and Arkansas",Acorns take two years to mature and are an important food source for wildlife.,852
-13652207.7366815,5695352.93996233,555571,2019/07/20 00:00:00+00,CSSA,18.2,Fair,57,52,41,staff,,6,{73975869-BEA4-4B35-8C35-F3591E4ED4B6},,bianca.dolan,2019/07/20 22:09:02+00,PKJOSHUA,2024/08/20 21:52:30+00,18535,3473,1512.1,98.08,37.9,2.46,77.7,5.2,9.44,20.9,17.09,Fagaceae,Castanea,Spanish chestnut,Castanea sativa,BD,L,No,Yes - nuts,,"Europe - Portugal, Spain, Italy, France, Belgium, Switzerland, southwest Germany, Hungary, Czech Republic, Croatia, Bosnia, Serbia, Romania, Slovakia, Macedonia, Greece, Bulgaria, Turkey, Republic of Georgia and Azerbaijan","Oblong to elliptic leaves 6""-11"" long, with serrated edges. Cream-colored flowers in June. Extremely spiny husks contain brown shells, usually with 2 to 4 kernels inside. Grows 60-115' tall.",852
-13652160.7578757,5695370.88605172,555572,2019/07/20 00:00:00+00,QURU,46,Fair,98,90,80,staff,,6,{D2918429-2AB5-4985-AECD-D9692BD5B397},,bianca.dolan,2019/07/20 22:37:46+00,PKJOSHUA,2024/08/20 21:52:30+00,18536,24100.35,15175.3,984.33,152.4,9.89,220.2,14.72,26.74,59.2,51.34,Fagaceae,Quercus,northern red oak,Quercus rubra,BD,L,No,,,"North America - eastern Canada and eastern USA from the eastern edge of the Great Plains east to the Atlantic and south to Alabama, Georgia and Arkansas",Acorns take two years to mature and are an important food source for wildlife.,852
-13652212.1892725,5695360.06038169,555969,2019/07/20 00:00:00+00,SEGI,65.3,Good,97,40,41,staff,,3,{D218A370-CBF2-4CB4-96EC-0EE99F2999F6},,bianca.dolan,2019/07/20 21:57:10+00,PKJOSHUA,2024/08/20 21:52:30+00,18537,33123.8,12225.9,793.02,69.4,4.5,102.2,6.83,12.41,27.5,23.74,Cupressaceae,Sequoiadendron,giant sequoia,Sequoiadendron giganteum,CE,L,No,,,North America - California in the Sierra Nevada,"World's largest tree by volume. Can live over 2,000 years.",852
-13652088.7395557,5695155.17170836,555970,2019/07/20 00:00:00+00,PLOC,22.1,Poor,56,54,50,staff,,8,{ABA43220-1A3B-479C-B44A-70856061081B},,lizzie.sords,2019/07/20 22:05:14+00,PKJOSHUA,2024/08/20 21:52:30+00,18538,1993.93,2423.9,157.22,16.6,1.08,130.9,8.75,15.9,35.2,25.73,Platanaceae,Platanus,American sycamore,Platanus occidentalis,BD,L,No,,,North America - Texas to Maine,"Smooth, gray to white mottled bark, common in its native range, is less common in Portland where bark remains rough, brown, and plated.",852
-13652081.6100588,5695174.02123991,555971,2019/07/20 00:00:00+00,QURU,30.4,Fair,72,98,85,staff,,2,{9D9EF8D4-DFE3-44FA-88BD-0035924CF19F},,lizzie.sords,2019/07/20 22:05:36+00,PKJOSHUA,2024/08/20 21:52:30+00,15084,12364.63,5547.7,359.84,84.4,5.48,255.1,17.05,30.98,68.6,53.51,Fagaceae,Quercus,northern red oak,Quercus rubra,BD,L,No,,,"North America - eastern Canada and eastern USA from the eastern edge of the Great Plains east to the Atlantic and south to Alabama, Georgia and Arkansas",Acorns take two years to mature and are an important food source for wildlife.,852
-13646460.596469,5697864.84932776,556369,2019/07/22 00:00:00+00,PSME,31.5,Fair,105,35,40,volunteer,,9,{87E2D08A-C7EA-4DE5-93F5-5B59FEB57FFF},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15085,7432.12,2255.2,146.28,30.2,1.96,87.6,5.86,10.64,23.6,18.45,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646456.4425513,5697876.24645379,556370,2019/07/22 00:00:00+00,PSME,35,Fair,111,35,25,volunteer,,8,{9C422A6A-4120-460D-A479-F45094C4C2BF},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15086,9042.93,2711.6,175.89,34.1,2.21,58.3,3.9,7.08,15.7,13.19,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646461.846682,5697876.45128202,556371,2019/07/22 00:00:00+00,PSME,31.5,Fair,110,51,46,volunteer,,8,{012E06F9-4869-4BC8-B0ED-19BFF7227F32},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15087,7432.12,2328.8,151.05,30.2,1.96,136.6,9.13,16.6,36.8,27.69,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646469.5139377,5697873.34258583,556372,2019/07/22 00:00:00+00,PSME,20.5,Fair,87,31,36,volunteer,,6,{CA22F72C-F3DB-43C8-B7E1-9D89E4C9ECE5},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15088,3189.41,957.1,62.08,17.7,1.15,72.7,4.86,8.83,19.6,14.84,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646474.4842319,5697867.60726807,556373,2019/07/22 00:00:00+00,PSME,31,Fair,113,41,32,volunteer,,4,{922046A2-DE90-4B72-9064-52C72B6E61C7},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15089,7195.44,2186.2,141.81,29.6,1.92,86.3,5.77,10.49,23.2,18.18,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646469.3988232,5697866.21096247,556374,2019/07/22 00:00:00+00,PSME,27.5,Fair,113,33,27,volunteer,,9,{4033D0D0-2BB3-4E88-A409-DDD6BE54C52C},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15090,5772.28,1704.5,110.56,25.8,1.68,58.3,3.9,7.08,15.7,12.66,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646503.3100221,5697869.69567667,556375,2019/07/22 00:00:00+00,PSME,32,Fair,98,34,44,volunteer,,6,{010E61EE-CDF6-4279-A5C8-C6AD67193F9F},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15091,7667.15,2334.2,151.4,30.7,1.99,94.7,6.33,11.51,25.5,19.83,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646502.1454079,5697875.45033072,556376,2019/07/22 00:00:00+00,PSME,40.5,Fair,129,41,55,volunteer,,6,{9422A386-E975-4B3D-9D69-F7DAE7DB4279},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15092,11411.91,3721.2,241.37,40.4,2.62,135.8,9.08,16.49,36.5,28.19,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646520.7209864,5697857.80480594,556377,2019/07/22 00:00:00+00,PSME,40,Fair,105,67,48,volunteer,,9,{640C79F1-A30B-4DBE-80AA-A85182D428B5},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15093,11204.74,3710.6,240.69,39.8,2.58,186.5,12.47,22.65,50.2,37.7,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646529.0418968,5697856.1718812,556378,2019/07/22 00:00:00+00,PSME,32.6,Fair,116,56,35,volunteer,,15,{48C2A4AA-C8A4-46DB-8F4A-702B82CFAE09},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15094,7947.03,2455.7,159.29,31.4,2.03,120.3,8.04,14.61,32.4,24.68,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646444.4764074,5697790.48038293,556379,2019/07/22 00:00:00+00,ACPL,16.6,Poor,44,34,26,volunteer,,16,{AAB6A462-F258-4F68-83DE-4A35A04FC102},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15095,1147.62,1197.8,77.69,10.2,0.66,45.8,3.06,5.56,12.3,9.29,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes ,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,271
-13646554.1858027,5697865.68448467,556380,2019/07/22 00:00:00+00,PSME,31.5,Fair,87,51,45,volunteer,,12,{0DF6F2B3-5D3A-473A-A6BF-23C78515187F},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17974,7432.12,2324.6,150.78,30.2,1.96,133.8,8.95,16.25,36,27.16,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646550.8468743,5697868.91189271,556381,2019/07/22 00:00:00+00,PSME,35.5,Fair,103,42,45,volunteer,,5,{1AD69570-D6BE-4F30-8A00-90350A1765D8},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17975,9266.49,2873.1,186.36,34.6,2.25,115.5,7.72,14.03,31.1,23.99,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646537.7132975,5697879.43202683,556382,2019/07/22 00:00:00+00,PSME,35.5,Fair,115,32,36,volunteer,,12,{D8C72DD6-2AFD-4047-A5F4-A298B5F52B69},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17976,9266.49,2810.1,182.28,34.6,2.25,73.5,4.91,8.92,19.8,16.08,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646529.5910863,5697871.1950272,556383,2019/07/22 00:00:00+00,PSME,34.5,Fair,126,51,44,volunteer,,8,{E9EA53EB-F564-4158-8A9A-979850FE311C},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17977,8817.73,2748.8,178.3,33.5,2.17,133,8.89,16.15,35.8,27.21,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646534.5556103,5697869.34891047,556384,2019/07/22 00:00:00+00,PSME,21.5,Fair,86,38,27,volunteer,,26,{875C0665-0BBF-4DB8-A2DD-004CFAE3DBB9},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17978,3512.27,1043,67.65,18.9,1.23,62.2,4.16,7.56,16.7,12.95,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646537.8342271,5697866.16880718,556385,2019/07/22 00:00:00+00,PSME,22.3,Fair,98,29,22,volunteer,,10,{4ACDD450-37EE-4524-8F7E-5797F2F3828B},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17979,3781.63,1096.1,71.1,19.9,1.29,42.1,2.82,5.12,11.3,9.23,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646534.5466303,5697860.98186901,556386,2019/07/22 00:00:00+00,PSME,27.7,Fair,115,36,33,volunteer,,9,{C30ADDC7-C59A-48F9-B62B-88BCF180EC6B},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17980,5857.14,1756.4,113.93,26,1.69,77.1,5.16,9.37,20.8,16.21,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646548.0819293,5697804.76951469,556387,2019/07/22 00:00:00+00,PSME,43.2,Good,138,63,45,volunteer,,8,{14780EFA-11B9-4D61-83D6-EEA746A75641},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17981,16669.69,4254.6,275.97,58.3,3.78,166.9,11.16,20.27,44.9,35.21,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646541.8350235,5697801.34425197,556389,2019/07/22 00:00:00+00,PSME,22.9,Fair,94,40,27,volunteer,,23,{AD0CFB64-5719-430F-8BDB-341C134A5E54},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17982,3990.1,1198,77.7,20.6,1.34,67.5,4.52,8.2,18.2,14.06,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646536.472348,5697797.09828086,556390,2019/07/22 00:00:00+00,PSME,42.5,Good,108,59,41,volunteer,,15,{3A7AC3C9-85A9-4EBE-846B-53B0F3D23ABD},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17983,16298.9,4089.6,265.27,57.1,3.71,143.1,9.57,17.38,38.5,30.66,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646447.1370586,5697757.08639445,556391,2019/07/22 00:00:00+00,PSME,33.5,Fair,128,18,33,volunteer,,14,{3E0C04C1-3F90-4EA1-8D08-8C30EE30E831},N,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17984,8362.42,2466.5,159.98,32.4,2.1,42.1,2.82,5.12,11.3,10.04,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646550.7836495,5697753.41078356,556393,2019/07/22 00:00:00+00,PSME,24.2,Fair,107,40,32,volunteer,,6,{6082807C-4B86-460B-998B-DCF1E83A95AF},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17985,4460.78,1365.7,88.58,22.2,1.44,84,5.61,10.2,22.6,17.25,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646555.4459117,5697746.2573269,556394,2019/07/22 00:00:00+00,PSME,32.6,Fair,111,33,37,volunteer,,5,{693B5628-82D8-43CB-812D-AA78DAEA4ADB},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17986,7947.03,2394.4,155.31,31.4,2.03,79.4,5.31,9.64,21.4,16.98,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
-13646544.41155,5697754.54924685,556395,2019/07/22 00:00:00+00,PSME,26.1,Fair,98,25,33,volunteer,,11,{F0613891-7526-416F-B762-150493BE5736},,JRAMSEY,2019/07/22 16:04:56+00,PKJOSHUA,2024/08/20 21:52:30+00,17987,5195.44,1535.9,99.62,24.3,1.58,54.5,3.64,6.62,14.7,11.84,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,271
